epoch,optimizer,experiment,collocation,data,total
1060,Adam,train,0.003621147,0.016417349,0.020038497
1070,Adam,test,0.003468235,0.015973698,0.019441932
1070,Adam,train,0.0035192526,0.016356166,0.019875418
1080,Adam,test,0.0034660208,0.01620565,0.019671671
1080,Adam,train,0.0034297619,0.016346985,0.019776747
1090,Adam,test,0.0033364592,0.016034516,0.019370975
1090,Adam,train,0.0033414618,0.016341764,0.019683227
1100,Adam,test,0.003274107,0.016182689,0.019456796
1100,Adam,train,0.0033341774,0.016300369,0.019634547
1110,Adam,test,0.0032707222,0.016131967,0.01940269
1110,Adam,train,0.0032389602,0.01628749,0.019526452
1120,Adam,test,0.0032449386,0.016059818,0.019304756
1120,Adam,train,0.0032721886,0.016330283,0.019602472
1130,Adam,test,0.003115184,0.01615492,0.019270105
1130,Adam,train,0.0031145876,0.016298423,0.01941301
1140,Adam,test,0.003177874,0.016123494,0.019301368
1140,Adam,train,0.0032018477,0.01622192,0.019423768
1150,Adam,test,0.0031356157,0.016334308,0.019469924
1150,Adam,train,0.0032040176,0.016321892,0.01952591
1160,Adam,test,0.003335369,0.016303213,0.019638583
1160,Adam,train,0.003285138,0.016245216,0.019530354
1170,Adam,test,0.003000789,0.01635502,0.01935581
1170,Adam,train,0.003011468,0.016348287,0.019359756
1180,Adam,test,0.0031625587,0.016012855,0.019175414
1180,Adam,train,0.0031360916,0.016147573,0.019283663
1190,Adam,test,0.0030212996,0.016060065,0.019081365
1190,Adam,train,0.0030676972,0.016180227,0.019247923
1200,Adam,test,0.0031114446,0.016099285,0.01921073
1200,Adam,train,0.003072322,0.016127607,0.019199928
1210,Adam,test,0.0030038306,0.016065108,0.019068938
1210,Adam,train,0.003030835,0.016131548,0.019162383
1220,Adam,test,0.0030624412,0.016035503,0.019097945
1220,Adam,train,0.0030617604,0.016085451,0.019147212
1230,Adam,test,0.0030584715,0.016008137,0.019066608
1230,Adam,train,0.0030774083,0.016075011,0.01915242
1240,Adam,test,0.0030183769,0.016069086,0.019087464
1240,Adam,train,0.0030354846,0.016084723,0.019120207
1250,Adam,test,0.002986293,0.016281998,0.019268291
1250,Adam,train,0.0029690776,0.016189862,0.019158939
1260,Adam,test,0.0029458918,0.016315356,0.019261248
1260,Adam,train,0.0029619173,0.01619427,0.019156188
1270,Adam,test,0.0029964512,0.01601076,0.01900721
1270,Adam,train,0.0030348902,0.016050022,0.019084912
1280,Adam,test,0.0030727356,0.016027778,0.019100513
1280,Adam,train,0.0030495035,0.016163796,0.0192133
1290,Adam,test,0.0030358254,0.01609764,0.019133465
1290,Adam,train,0.0030221553,0.016026411,0.019048566
1300,Adam,test,0.0029065998,0.016147457,0.019054057
1300,Adam,train,0.0029350219,0.016080033,0.019015055
1310,Adam,test,0.0029411162,0.016000649,0.018941766
1310,Adam,train,0.0029370014,0.016000768,0.01893777
1320,Adam,test,0.0029403497,0.016011596,0.018951945
1320,Adam,train,0.002936393,0.016002992,0.018939385
1330,Adam,test,0.002974545,0.016007332,0.018981878
1330,Adam,train,0.0029445884,0.01594849,0.018893078
1340,Adam,test,0.0029504627,0.016326545,0.019277008
1340,Adam,train,0.0029916663,0.016136054,0.019127721
1350,Adam,test,0.002999148,0.016002366,0.019001514
1350,Adam,train,0.0029831072,0.015951067,0.018934175
1360,Adam,test,0.0029624118,0.016227279,0.019189691
1360,Adam,train,0.002935321,0.016073467,0.01900879
1370,Adam,test,0.0028476177,0.016079562,0.01892718
1370,Adam,train,0.0029105125,0.016015565,0.018926077
1380,Adam,test,0.002935088,0.016023902,0.01895899
1380,Adam,train,0.0029286752,0.015942505,0.01887118
1390,Adam,test,0.0029731283,0.01594741,0.018920539
1390,Adam,train,0.002910528,0.015891755,0.018802283
1400,Adam,test,0.0030123817,0.01591527,0.018927652
1400,Adam,train,0.0029794006,0.01584118,0.01882058
1410,Adam,test,0.0029832902,0.015884569,0.01886786
1410,Adam,train,0.0029336966,0.015821734,0.01875543
1420,Adam,test,0.0028864485,0.015936531,0.01882298
1420,Adam,train,0.0028939534,0.015898926,0.018792879
1430,Adam,test,0.0029213557,0.015921447,0.018842803
1430,Adam,train,0.0029413358,0.015857648,0.018798985
1440,Adam,test,0.0028914877,0.015932433,0.018823922
1440,Adam,train,0.0029316954,0.015875261,0.018806957
1450,Adam,test,0.0029136606,0.015867144,0.018780805
1450,Adam,train,0.0029028773,0.015830781,0.018733658
1460,Adam,test,0.0028476634,0.016006015,0.01885368
1460,Adam,train,0.0028849714,0.015874036,0.018759007
1470,Adam,test,0.002892661,0.015814595,0.018707257
1470,Adam,train,0.0029174334,0.015810132,0.018727565
1480,Adam,test,0.0028658416,0.015923774,0.018789615
1480,Adam,train,0.0028464585,0.01583647,0.018682929
1490,Adam,test,0.0029339022,0.015894713,0.018828616
1490,Adam,train,0.002922036,0.015779957,0.018701993
1500,Adam,test,0.0028489796,0.015853468,0.018702447
1500,Adam,train,0.0028679045,0.015788097,0.018656
1510,Adam,test,0.0029329236,0.015891658,0.018824581
1510,Adam,train,0.0029432343,0.015760098,0.018703332
1520,Adam,test,0.0029227368,0.016438046,0.019360783
1520,Adam,train,0.0029577038,0.016146608,0.019104311
1530,Adam,test,0.0028774966,0.015817795,0.018695291
1530,Adam,train,0.0028771507,0.015849443,0.018726595
1540,Adam,test,0.002835498,0.016042333,0.01887783
1540,Adam,train,0.0027853814,0.015876722,0.018662103
1550,Adam,test,0.0028868546,0.015777119,0.018663973
1550,Adam,train,0.002875991,0.015758233,0.018634224
1560,Adam,test,0.0028786105,0.015752949,0.018631559
1560,Adam,train,0.00286311,0.015700314,0.018563423
1570,Adam,test,0.0028966197,0.015739432,0.018636052
1570,Adam,train,0.0028806105,0.015681375,0.018561985
1580,Adam,test,0.0029075304,0.015671695,0.018579226
1580,Adam,train,0.0029198301,0.015650388,0.018570218
1590,Adam,test,0.0028565011,0.01576646,0.01862296
1590,Adam,train,0.0028321191,0.015733058,0.018565176
1600,Adam,test,0.0029243454,0.015746608,0.018670954
1600,Adam,train,0.0028903543,0.01576578,0.018656135
1610,Adam,test,0.0029725647,0.015784882,0.018757448
1610,Adam,train,0.0029493477,0.015890194,0.018839542
1620,Adam,test,0.00299061,0.015761474,0.018752083
