epoch,optimizer,experiment,collocation,data,total
830,Adam,train,4.0454535e-05,0.00037120125,0.00041165578
840,Adam,test,4.1498857e-05,0.00036014605,0.0004016449
840,Adam,train,4.1713505e-05,0.0003672713,0.0004089848
850,Adam,test,4.3761727e-05,0.0003562465,0.00040000823
850,Adam,train,4.341109e-05,0.00036349436,0.00040690546
860,Adam,test,4.4453944e-05,0.00035252495,0.0003969789
860,Adam,train,4.4884317e-05,0.0003598689,0.0004047532
870,Adam,test,4.550193e-05,0.00034898834,0.00039449026
870,Adam,train,4.620842e-05,0.00035639963,0.00040260804
880,Adam,test,4.743386e-05,0.00034562606,0.00039305992
880,Adam,train,4.7657835e-05,0.00035307754,0.0004007354
890,Adam,test,4.8789192e-05,0.00034243858,0.00039122778
890,Adam,train,4.8971153e-05,0.00034990074,0.0003988719
900,Adam,test,5.0276387e-05,0.00033940928,0.00038968568
900,Adam,train,5.0161216e-05,0.00034685523,0.00039701644
910,Adam,test,5.1569103e-05,0.00033653138,0.00038810048
910,Adam,train,5.137017e-05,0.0003439381,0.00039530828
920,Adam,test,5.2242696e-05,0.0003338008,0.00038604348
920,Adam,train,5.224968e-05,0.00034114826,0.00039339793
930,Adam,test,5.38954e-05,0.00033120695,0.00038510235
930,Adam,train,5.350055e-05,0.00033847964,0.0003919802
940,Adam,test,5.4380518e-05,0.00032874205,0.00038312256
940,Adam,train,5.435998e-05,0.00033592142,0.0003902814
950,Adam,test,5.6017798e-05,0.0003264012,0.000382419
950,Adam,train,5.6132452e-05,0.00033347524,0.00038960768
960,Adam,test,5.6379533e-05,0.0003241771,0.00038055662
960,Adam,train,5.6443867e-05,0.0003311364,0.00038758025
970,Adam,test,5.6936547e-05,0.00032205682,0.00037899337
970,Adam,train,5.713688e-05,0.00032889456,0.00038603143
980,Adam,test,5.7706526e-05,0.00032002054,0.00037772706
980,Adam,train,5.7893525e-05,0.00032673212,0.00038462563
990,Adam,test,5.8816717e-05,0.00031806843,0.00037688515
990,Adam,train,5.865395e-05,0.00032464816,0.0003833021
1000,Adam,test,5.8978414e-05,0.00031617237,0.0003751508
1000,Adam,train,5.8810732e-05,0.0003226223,0.00038143303
1010,Adam,test,6.000938e-05,0.0003143362,0.0003743456
1010,Adam,train,6.0099213e-05,0.00032065873,0.00038075793
1020,Adam,test,6.0067454e-05,0.00031256018,0.00037262763
1020,Adam,train,6.0651764e-05,0.00031875735,0.00037940912
1030,Adam,test,6.157211e-05,0.0003108201,0.00037239218
1030,Adam,train,6.094184e-05,0.00031689767,0.00037783952
1040,Adam,test,6.176979e-05,0.00030911993,0.00037088973
1040,Adam,train,6.207917e-05,0.0003150797,0.00037715887
1050,Adam,test,6.172718e-05,0.00030746497,0.00036919216
1050,Adam,train,6.220585e-05,0.00031331094,0.0003755168
1060,Adam,test,6.2408246e-05,0.00030584706,0.0003682553
1060,Adam,train,6.263145e-05,0.00031158276,0.0003742142
